"initial";"final";"count";"time";"imp";"inum";"n";"w";"type"
134792339;5546847;1273;8.45538902283;24.30071336022068;7;4;3;"dvnd"
558778;146720;68;2.52629590034;3.8084651035986914;0;4;3;"dvnd"
8670796;1058206;146;2.40499305725;8.193863954655331;1;4;3;"dvnd"
13437654;7432186;132;2.56366109848;1.808035213327546;2;4;3;"dvnd"
16801647;6283997;303;3.04388713837;2.6737197678483935;3;4;3;"dvnd"
33439101;2016289;697;4.02396893501;16.58447821716034;4;4;3;"dvnd"
83873134;15239768;425;3.5418009758;5.5035702643242335;5;4;3;"dvnd"
28536548;3436533;834;5.42522978783;8.30387719250768;6;4;3;"dvnd"
134792339;5635544;1185;7.59538292885;23.9182479987735;7;4;3;"dvnd"
558778;140654;83;2.38664412498;3.972713182703656;0;4;3;"dvnd"
8670796;1021599;155;2.64074587822;8.487475026894113;1;4;3;"dvnd"
13437654;7200972;64;2.34426498413;1.8660889113303036;2;4;3;"dvnd"
16801647;6268794;318;2.99081611633;2.6802040392458264;3;4;3;"dvnd"
33439101;2038658;684;4.24503087997;16.402506452774325;4;4;3;"dvnd"
83873134;15073619;642;4.24655103683;5.564233380185608;5;4;3;"dvnd"
28536548;3391525;549;4.01123213768;8.414075673922499;6;4;3;"dvnd"
134792339;5593578;1233;8.22605490685;24.097695428578987;7;4;3;"dvnd"
558778;141841;60;2.42673206329;3.939467431842697;0;4;3;"dvnd"
8670796;1020250;154;2.62796497345;8.498697378093604;1;4;3;"dvnd"
13437654;7199400;95;2.37034010887;1.8664963746978915;2;4;3;"dvnd"
16801647;6349671;273;2.88552212715;2.6460657567927535;3;4;3;"dvnd"
33439101;2029058;554;3.19500207901;16.480110967749567;4;4;3;"dvnd"
83873134;15076392;682;4.38141703606;5.563209951028071;5;4;3;"dvnd"
28536548;3416269;671;4.57513618469;8.353132613386125;6;4;3;"dvnd"
134792339;5490451;1274;8.19976091385;24.550321822378525;7;4;3;"dvnd"
558778;142803;35;2.35279083252;3.9129290000910344;0;4;3;"dvnd"
8670796;1059837;135;2.58936691284;8.181254287215864;1;4;3;"dvnd"
13437654;7199400;68;2.52851390839;1.8664963746978915;2;4;3;"dvnd"
16801647;6129621;269;2.76006793976;2.7410580523657173;3;4;3;"dvnd"
33439101;1975723;648;3.96138501167;16.924994546300265;4;4;3;"dvnd"
83873134;14918914;587;4.19730997086;5.621932936941657;5;4;3;"dvnd"
28536548;3419553;679;4.46309185028;8.345110603637377;6;4;3;"dvnd"
134792339;5633876;1105;7.25999093056;23.925329382471322;7;4;3;"dvnd"
558778;159557;62;2.46491098404;3.502058825372751;0;4;3;"dvnd"
8670796;980817;109;2.44343996048;8.840381029284769;1;4;3;"dvnd"
13437654;7412712;121;2.25572705269;1.812785118321068;2;4;3;"dvnd"
16801647;6292053;233;2.78601694107;2.670296483516588;3;4;3;"dvnd"
33439101;1974069;648;3.86292099953;16.939175378368233;4;4;3;"dvnd"
83873134;14947591;616;4.29964494705;5.611147241050414;5;4;3;"dvnd"
28536548;3502055;663;4.56742119789;8.148515086142279;6;4;3;"dvnd"
134792339;5494494;1192;7.88394403458;24.532257019481683;7;4;3;"dvnd"
558778;143112;39;2.43304395676;3.904480406953994;0;4;3;"dvnd"
8670796;1040158;96;2.4623169899;8.336037409701218;1;4;3;"dvnd"
13437654;7193400;91;2.37010812759;1.8680532154474936;2;4;3;"dvnd"
16801647;6486430;292;2.79395699501;2.590276469490922;3;4;3;"dvnd"
33439101;1977248;726;4.19344305992;16.911940737833596;4;4;3;"dvnd"
83873134;15415382;562;3.50043416023;5.440872889170051;5;4;3;"dvnd"
28536548;3376983;636;4.00706005096;8.450308455802118;6;4;3;"dvnd"
134792339;5649394;1281;8.21251010895;23.85961025200225;7;4;3;"dvnd"
558778;141895;43;2.27228593826;3.9379682159343177;0;4;3;"dvnd"
8670796;1033610;79;2.21158194542;8.3888468571318;1;4;3;"dvnd"
13437654;7200972;60;2.49391698837;1.8660889113303036;2;4;3;"dvnd"
16801647;6058000;349;3.2413110733;2.7734643446682075;3;4;3;"dvnd"
33439101;2029074;668;4.00994920731;16.479981015970832;4;4;3;"dvnd"
83873134;15205696;676;4.47864699364;5.515902330284651;5;4;3;"dvnd"
28536548;3443139;652;4.50547719002;8.287945389367087;6;4;3;"dvnd"
134792339;5538267;1161;8.04920387268;24.338360537691663;7;4;3;"dvnd"
558778;142482;143;2.4619410038;3.921744501059783;0;4;3;"dvnd"
8670796;1016641;117;2.33482289314;8.52886712221915;1;4;3;"dvnd"
13437654;7203450;154;2.73808002472;1.8654469733252816;2;4;3;"dvnd"
16801647;6425514;305;3.04752016068;2.614833147978512;3;4;3;"dvnd"
33439101;1985522;800;4.47679209709;16.84146587144338;4;4;3;"dvnd"
83873134;15208167;588;3.93207716942;5.515006114806604;5;4;3;"dvnd"
28536548;3387288;720;4.880641222;8.424600447319508;6;4;3;"dvnd"
134792339;5570278;1240;7.97050690651;24.198494042846693;7;4;3;"dvnd"
558778;179391;51;2.46093297005;3.114860834713001;0;4;3;"dvnd"
8670796;1038788;116;2.45948505402;8.347031348071022;1;4;3;"dvnd"
13437654;7193052;79;2.41923213005;1.8681435918995164;2;4;3;"dvnd"
16801647;6146224;266;2.78096985817;2.7336535407756046;3;4;3;"dvnd"
33439101;2015134;625;3.89890313148;16.59398382440076;4;4;3;"dvnd"
83873134;15646215;567;3.37287592888;5.360602164804715;5;4;3;"dvnd"
28536548;3359764;797;5.17034101486;8.493616813561905;6;4;3;"dvnd"
134792339;5730312;1191;8.03794598579;23.522687595370027;7;4;3;"dvnd"
558778;159594;61;2.41013908386;3.501246914044388;0;4;3;"dvnd"
8670796;1035132;166;2.57029509544;8.376512367504821;1;4;3;"dvnd"
13437654;7163370;128;2.58505582809;1.8758843951938822;2;4;3;"dvnd"
16801647;6258748;295;2.86533617973;2.6845060705431822;3;4;3;"dvnd"
33439101;2034418;673;4.00162792206;16.436691476382926;4;4;3;"dvnd"
83873134;15094441;585;3.83968520164;5.55655780826862;5;4;3;"dvnd"
28536548;3464926;631;4.54827809334;8.23583187635176;6;4;3;"dvnd"
134792339;5596746;1252;8.16131901741;24.084055092012395;7;4;3;"dvnd"
558778;143437;83;2.4805560112;3.8956336231237407;0;4;3;"dvnd"
8670796;1047543;164;2.42207288742;8.277269763627842;1;4;3;"dvnd"
13437654;7199400;85;2.51751589775;1.8664963746978915;2;4;3;"dvnd"
16801647;6290051;294;2.93711805344;2.6711463865714284;3;4;3;"dvnd"
33439101;1992228;640;3.91433215141;16.784776140080353;4;4;3;"dvnd"
83873134;15291546;644;4.15930199623;5.484934878396206;5;4;3;"dvnd"
28536548;3377817;796;5.04794597626;8.44822203215864;6;4;3;"dvnd"
134792339;5481890;1235;8.15598511696;24.588661757167692;7;4;3;"dvnd"
558778;142976;48;2.50450396538;3.908194382273948;0;4;3;"dvnd"
8670796;1049725;168;2.59345984459;8.260064302555431;1;4;3;"dvnd"
13437654;7409100;152;2.50108385086;1.8136688666639673;2;4;3;"dvnd"
16801647;6374906;242;2.7726418972;2.6355913326408262;3;4;3;"dvnd"
33439101;2003139;819;4.31992101669;16.693350286724986;4;4;3;"dvnd"
83873134;15234375;477;3.30247402191;5.50551853948718;5;4;3;"dvnd"
28536548;3413151;692;4.71720504761;8.360763411873661;6;4;3;"dvnd"
134792339;5638620;1240;8.51242780685;23.90520003121331;7;4;3;"dvnd"
558778;139317;60;2.30128312111;4.010838591126711;0;4;3;"dvnd"
8670796;994906;79;2.26088285446;8.71519118389074;1;4;3;"dvnd"
13437654;7199400;62;2.42493200302;1.8664963746978915;2;4;3;"dvnd"
16801647;6222578;270;2.85484099388;2.700110307978462;3;4;3;"dvnd"
33439101;2009161;707;4.03237700462;16.643315792014675;4;4;3;"dvnd"
83873134;14760079;578;3.83000397682;5.682431239019791;5;4;3;"dvnd"
28536548;3361374;702;4.64508891106;8.489548619106353;6;4;3;"dvnd"
134792339;5562053;1240;8.19361305237;24.23427806243486;7;4;3;"dvnd"
558778;139427;56;2.2929649353;4.00767426682063;0;4;3;"dvnd"
8670796;1006978;110;2.36478304863;8.610710462393419;1;4;3;"dvnd"
13437654;7166222;118;2.41283297539;1.8751378341335225;2;4;3;"dvnd"
16801647;6104619;336;3.08271193504;2.752284294892114;3;4;3;"dvnd"
33439101;2039425;626;3.70246005058;16.396337693222353;4;4;3;"dvnd"
83873134;15425803;546;3.95736885071;5.437197272647654;5;4;3;"dvnd"
28536548;3435265;653;4.49678492546;8.306942259185245;6;4;3;"dvnd"
134792339;5637916;1154;7.54952001572;23.90818504568;7;4;3;"dvnd"
558778;138911;99;2.49583983421;4.022561208255646;0;4;3;"dvnd"
8670796;1020255;122;2.35307908058;8.498655728224806;1;4;3;"dvnd"
13437654;7200972;98;2.41629719734;1.8660889113303036;2;4;3;"dvnd"
16801647;6190022;354;2.90429592133;2.714311354628465;3;4;3;"dvnd"
33439101;2007446;707;4.23867082596;16.65753449906;4;4;3;"dvnd"
83873134;15391426;588;4.20144915581;5.449341341081716;5;4;3;"dvnd"
28536548;3420489;714;4.78320813179;8.342827005144587;6;4;3;"dvnd"
134792339;5666721;1339;8.68467402458;23.786655280893484;7;4;3;"dvnd"
558778;155771;61;2.44797897339;3.587176046889344;0;4;3;"dvnd"
8670796;994279;136;2.41252088547;8.720687050616577;1;4;3;"dvnd"
13437654;7412845;127;2.41351890564;1.8127525936398239;2;4;3;"dvnd"
16801647;6303815;238;2.8104660511;2.6653140994778557;3;4;3;"dvnd"
33439101;2045925;613;3.92517805099;16.34424575680927;4;4;3;"dvnd"
83873134;15103728;493;3.25247907639;5.553141184745912;5;4;3;"dvnd"
28536548;3474723;641;4.62324905396;8.2126109045239;6;4;3;"dvnd"
134792339;5551592;1131;7.39291810989;24.279943302749913;7;4;3;"dvnd"
558778;138200;86;2.44050598145;4.0432561505065125;0;4;3;"dvnd"
8670796;989668;119;2.43044304848;8.761317936924302;1;4;3;"dvnd"
13437654;7405782;135;2.52485108376;1.8144814416627442;2;4;3;"dvnd"
16801647;6316098;261;2.6860101223;2.660130827609071;3;4;3;"dvnd"
33439101;1975074;737;4.15109586716;16.930556019673187;4;4;3;"dvnd"
83873134;15174819;491;3.75675606728;5.527125826014795;5;4;3;"dvnd"
28536548;3464971;699;4.72841000557;8.235724916601034;6;4;3;"dvnd"
134792339;5594698;1216;7.93745112419;24.092871322098173;7;4;3;"dvnd"
558778;147855;84;2.48580098152;3.7792296506712657;0;4;3;"dvnd"
8670796;1011441;94;2.35586810112;8.572715561263584;1;4;3;"dvnd"
13437654;7134634;123;2.56307196617;1.8834398512944042;2;4;3;"dvnd"
16801647;6131108;258;2.46546697617;2.7403932535522126;3;4;3;"dvnd"
33439101;2002378;621;3.87778902054;16.699694563164396;4;4;3;"dvnd"
83873134;15195483;549;4.07669186592;5.519609610303273;5;4;3;"dvnd"
28536548;3410230;732;4.99622702599;8.367924744078845;6;4;3;"dvnd"
134792339;5539294;1381;8.81408309937;24.333848140214258;7;4;3;"dvnd"
558778;147427;91;2.46386003494;3.7902012521451294;0;4;3;"dvnd"
8670796;1045562;90;2.38040590286;8.292952498273655;1;4;3;"dvnd"
13437654;7417966;161;2.64794492722;1.811501158134184;2;4;3;"dvnd"
16801647;6255504;272;2.74741482735;2.6858982105998175;3;4;3;"dvnd"
33439101;1987959;635;3.79992890358;16.82082024830492;4;4;3;"dvnd"
83873134;14882587;586;4.22257804871;5.635655548326376;5;4;3;"dvnd"
28536548;3424331;891;5.52469205856;8.333466595372936;6;4;3;"dvnd"
134792339;5532883;1268;8.38199400902;24.362043983218154;7;4;3;"dvnd"
558778;147770;76;2.3874669075;3.781403532516749;0;4;3;"dvnd"
8670796;1018848;130;2.59380602837;8.510392129149785;1;4;3;"dvnd"
13437654;7200972;101;2.33791017532;1.8660889113303036;2;4;3;"dvnd"
16801647;6127483;254;2.85577607155;2.742014461729229;3;4;3;"dvnd"
33439101;2018198;698;4.12264585495;16.56879107005358;4;4;3;"dvnd"
83873134;15451250;578;4.02007603645;5.4282426340910925;5;4;3;"dvnd"
28536548;3378069;603;4.13098192215;8.447591804667104;6;4;3;"dvnd"
134792339;5726712;1131;7.74560809135;23.53747473244682;7;4;3;"dvnd"
558778;158086;65;2.43316197395;3.5346456991763975;0;4;3;"dvnd"
8670796;1022176;161;2.60630393028;8.482683999624332;1;4;3;"dvnd"
13437654;7193861;100;2.32548499107;1.8679335060824778;2;4;3;"dvnd"
16801647;5938208;353;3.13656997681;2.829413688439341;3;4;3;"dvnd"
33439101;1955837;700;3.97680401802;17.097079664614178;4;4;3;"dvnd"
83873134;15041143;478;3.69826292992;5.57624736364783;5;4;3;"dvnd"
28536548;3479512;839;5.35221505165;8.201307539677979;6;4;3;"dvnd"
134792339;5606689;1247;8.2882912159;24.041344008915065;7;4;3;"dvnd"
558778;142803;40;2.392359972;3.9129290000910344;0;4;3;"dvnd"
8670796;1033628;168;2.46942806244;8.388700770489963;1;4;3;"dvnd"
13437654;7200972;62;2.44027400017;1.8660889113303036;2;4;3;"dvnd"
16801647;6565937;235;2.75569105148;2.5589107845536745;3;4;3;"dvnd"
33439101;1996062;700;3.9953110218;16.752536243864167;4;4;3;"dvnd"
83873134;15594838;625;4.03553104401;5.3782626020225415;5;4;3;"dvnd"
28536548;3379958;638;4.52622890472;8.442870591883095;6;4;3;"dvnd"
134792339;5668823;1111;7.47280287743;23.777835187304312;7;4;3;"dvnd"
558778;142102;38;2.43055009842;3.9322317771741426;0;4;3;"dvnd"
8670796;1033780;181;2.70626997948;8.387467352821684;1;4;3;"dvnd"
13437654;7200972;62;2.5367910862;1.8660889113303036;2;4;3;"dvnd"
16801647;6338643;148;2.32917094231;2.6506693940643133;3;4;3;"dvnd"
33439101;2014395;515;3.54948687553;16.600071485483234;4;4;3;"dvnd"
83873134;15206308;573;3.9973950386;5.515680334766335;5;4;3;"dvnd"
28536548;3401533;691;4.58791899681;8.389319756709694;6;4;3;"dvnd"
134792339;5718786;1107;7.35852479935;23.57009669534758;7;4;3;"dvnd"
558778;147124;81;2.48776912689;3.7980071232429786;0;4;3;"dvnd"
8670796;1043807;74;2.45897603035;8.30689581503094;1;4;3;"dvnd"
13437654;7200972;68;2.57018995285;1.8660889113303036;2;4;3;"dvnd"
16801647;6194895;272;2.80660891533;2.712176235432562;3;4;3;"dvnd"
33439101;2013266;597;3.75897693634;16.60938047928093;4;4;3;"dvnd"
83873134;15139916;604;4.15815401077;5.539867856598412;5;4;3;"dvnd"
28536548;3449451;649;4.58490991592;8.27277963942668;6;4;3;"dvnd"
134792339;5563033;1132;7.60436105728;24.230008881845567;7;4;3;"dvnd"
558778;140771;52;2.39600205421;3.969411313409722;0;4;3;"dvnd"
8670796;983618;130;2.43616104126;8.815206716428532;1;4;3;"dvnd"
13437654;7200972;78;2.53467607498;1.8660889113303036;2;4;3;"dvnd"
16801647;5915047;298;2.98845410347;2.8404925607522644;3;4;3;"dvnd"
33439101;2018056;661;3.89158296585;16.569956928846374;4;4;3;"dvnd"
83873134;15005592;598;4.08370685577;5.589458516531703;5;4;3;"dvnd"
28536548;3436038;718;4.72449994087;8.305073459606675;6;4;3;"dvnd"
134792339;5548690;1179;7.8699221611;24.292641866819014;7;4;3;"dvnd"
558778;144383;94;2.37456989288;3.8701093619054876;0;4;3;"dvnd"
8670796;1001613;184;2.68437409401;8.656832529130513;1;4;3;"dvnd"
13437654;7200240;62;2.44303202629;1.866278624045865;2;4;3;"dvnd"
16801647;5916764;265;2.86383605003;2.8396682713726626;3;4;3;"dvnd"
33439101;1997241;589;3.86871004105;16.742646981510994;4;4;3;"dvnd"
83873134;15232878;642;4.26352310181;5.506059590315107;5;4;3;"dvnd"
28536548;3430494;608;4.45640802383;8.318495237129113;6;4;3;"dvnd"
134792339;5575700;1221;8.07950997353;24.174962605592125;7;4;3;"dvnd"
558778;145318;58;2.57967782021;3.8452084394225077;0;4;3;"dvnd"
8670796;1037695;118;2.43625402451;8.355823242860378;1;4;3;"dvnd"
13437654;7402296;173;2.55900096893;1.8153359444150843;2;4;3;"dvnd"
16801647;6282214;279;2.92315196991;2.6744786153416613;3;4;3;"dvnd"
33439101;2038729;627;3.89907312393;16.401935225329115;4;4;3;"dvnd"
83873134;15088111;501;3.84892702103;5.558888982192668;5;4;3;"dvnd"
28536548;3460406;661;4.42517209053;8.24658956203405;6;4;3;"dvnd"
134792339;5679281;1311;8.30619311333;23.734049961606054;7;4;3;"dvnd"
558778;140396;120;2.55145406723;3.9800136756032933;0;4;3;"dvnd"
8670796;953375;181;2.53477191925;9.094843057558673;1;4;3;"dvnd"
13437654;7160298;96;2.3986787796;1.8766892104211306;2;4;3;"dvnd"
16801647;6354677;290;2.81918501854;2.6439812755235237;3;4;3;"dvnd"
33439101;1972670;543;3.16493797302;16.951188490725766;4;4;3;"dvnd"
83873134;15165831;567;3.92416191101;5.530401466296176;5;4;3;"dvnd"
28536548;3455278;700;4.59081792831;8.25882837791923;6;4;3;"dvnd"
134792339;5545451;1274;8.04193592072;24.306830769940984;7;4;3;"dvnd"
558778;139317;77;2.31989502907;4.010838591126711;0;4;3;"dvnd"
8670796;993846;168;2.63404297829;8.72448648985859;1;4;3;"dvnd"
13437654;7199400;73;2.49377799034;1.8664963746978915;2;4;3;"dvnd"
16801647;6300512;256;2.85125899315;2.666711372028178;3;4;3;"dvnd"
33439101;1988337;662;3.98106503487;16.81762246540702;4;4;3;"dvnd"
83873134;15261128;566;3.47962403297;5.495867277962677;5;4;3;"dvnd"
28536548;3401750;611;4.00038599968;8.38878459616374;6;4;3;"dvnd"
134792339;5553240;1283;8.21191906929;24.272737897155533;7;4;3;"dvnd"
558778;150700;36;2.20050811768;3.707883211678832;0;4;3;"dvnd"
8670796;1088771;105;2.31583595276;7.96383812573994;1;4;3;"dvnd"
13437654;7200972;83;2.45770192146;1.8660889113303036;2;4;3;"dvnd"
16801647;6131512;291;2.97101712227;2.7402126914209743;3;4;3;"dvnd"
33439101;2025492;552;3.61975884438;16.509125190324127;4;4;3;"dvnd"
83873134;15297005;511;3.70583295822;5.482977484808301;5;4;3;"dvnd"
28536548;3436168;721;4.59474301338;8.304759255077167;6;4;3;"dvnd"
134792339;5509006;1217;7.82219696045;24.467633362534002;7;4;3;"dvnd"
558778;142913;42;2.44513702393;3.909917222366055;0;4;3;"dvnd"
8670796;1057320;109;2.38217401505;8.20073014792116;1;4;3;"dvnd"
13437654;7161888;145;2.6131310463;1.8762725694677158;2;4;3;"dvnd"
16801647;6321320;246;2.86674308777;2.6579333113969867;3;4;3;"dvnd"
33439101;2000473;676;4.09212517738;16.715597261247716;4;4;3;"dvnd"
83873134;15496315;471;3.49954509735;5.412456703416264;5;4;3;"dvnd"
28536548;3428941;673;4.67950391769;8.322262762759697;6;4;3;"dvnd"
134792339;5563775;1279;8.54592990875;24.22677750268478;7;4;3;"dvnd"
558778;139240;58;2.45521497726;4.013056592933065;0;4;3;"dvnd"
8670796;993087;94;2.45557498932;8.731154470857035;1;4;3;"dvnd"
13437654;7413661;144;2.49035596848;1.8125530692595737;2;4;3;"dvnd"
16801647;6125824;281;2.76196718216;2.7427570560303396;3;4;3;"dvnd"
33439101;1982425;720;4.21997404099;16.867776082323417;4;4;3;"dvnd"
83873134;15200365;521;3.82149195671;5.517836841417953;5;4;3;"dvnd"
28536548;3459426;636;4.61411499977;8.248925688828146;6;4;3;"dvnd"
134792339;5623533;1012;7.11633110046;23.969333691115533;7;4;3;"dvnd"
558778;136816;64;2.43750596046;4.084156823763302;0;4;3;"dvnd"
8670796;1079112;134;2.47048783302;8.035121470245906;1;4;3;"dvnd"
13437654;7134056;125;2.53376317024;1.883592447269828;2;4;3;"dvnd"
16801647;5922631;179;2.34902620316;2.8368552759744783;3;4;3;"dvnd"
33439101;1993904;609;3.87761998177;16.770667494523305;4;4;3;"dvnd"
83873134;15574416;497;3.90287899971;5.385314865096707;5;4;3;"dvnd"
28536548;3415739;817;5.17741703987;8.354428719524531;6;4;3;"dvnd"
134792339;5582898;1198;8.02582597733;24.143793957905018;7;4;3;"dvnd"
558778;136911;106;1.3466501236;4.081322903199889;0;3;1;"dvnd"
8670796;982445;184;1.33871197701;8.825731720350758;1;3;1;"dvnd"
13437654;7193052;113;1.44059419632;1.8681435918995164;2;3;1;"dvnd"
16801647;6190261;378;1.9752497673;2.7142065576879553;3;3;1;"dvnd"
33439101;2015323;638;3.17020010948;16.592427615821386;4;3;1;"dvnd"
83873134;15040345;608;3.69050097466;5.576543224241199;5;3;1;"dvnd"
28536548;3412616;895;5.94552707672;8.362074139018278;6;3;1;"dvnd"
134792339;5664270;1255;10.5071160793;23.796948062150992;7;3;1;"dvnd"
558778;139340;102;1.19912981987;4.0101765465767185;0;3;1;"dvnd"
8670796;1022253;157;1.29288315773;8.482045051469646;1;3;1;"dvnd"
13437654;7192320;101;1.20737504959;1.8683337226374799;2;3;1;"dvnd"
16801647;6151915;286;1.71040797234;2.7311246985694697;3;3;1;"dvnd"
33439101;2004923;640;3.32544589043;16.67849638115778;4;3;1;"dvnd"
83873134;15181213;545;3.52269506454;5.524797919639227;5;3;1;"dvnd"
28536548;3394567;652;4.70835614204;8.406535502171558;6;3;1;"dvnd"
134792339;5577632;1344;11.3080880642;24.166588796105586;7;3;1;"dvnd"
558778;137627;98;1.16561102867;4.060089953279516;0;3;1;"dvnd"
8670796;1004633;188;1.36371803284;8.630809459772872;1;3;1;"dvnd"
13437654;7192320;114;1.24819302559;1.8683337226374799;2;3;1;"dvnd"
16801647;6217337;332;1.85036206245;2.7023864075568045;3;3;1;"dvnd"
33439101;2011534;769;3.59286093712;16.623681727477635;4;3;1;"dvnd"
83873134;14740127;801;4.56310200691;5.690122887000906;5;3;1;"dvnd"
28536548;3473053;704;4.98700523376;8.216559897012802;6;3;1;"dvnd"
134792339;5658930;1278;10.6570210457;23.819403844896474;7;3;1;"dvnd"
558778;140220;93;1.15820002556;3.985009271145343;0;3;1;"dvnd"
8670796;1028016;168;1.43410992622;8.43449518295435;1;3;1;"dvnd"
13437654;7192320;107;1.23776698112;1.8683337226374799;2;3;1;"dvnd"
16801647;6151175;330;1.8436191082;2.7314532589302045;3;3;1;"dvnd"
33439101;2035200;694;3.49963903427;16.430375884433964;4;3;1;"dvnd"
83873134;15336110;587;3.68598198891;5.4689966360439515;5;3;1;"dvnd"
28536548;3461980;761;5.20154500008;8.242840224380268;6;3;1;"dvnd"
134792339;5613684;1305;10.7429118156;24.011386996489293;7;3;1;"dvnd"
558778;144617;98;1.28181600571;3.8638472655358638;0;3;1;"dvnd"
8670796;976464;162;1.29380011559;8.879790755214733;1;3;1;"dvnd"
13437654;7192320;89;1.21402096748;1.8683337226374799;2;3;1;"dvnd"
16801647;6250140;366;2.04401397705;2.688203304245985;3;3;1;"dvnd"
33439101;2020207;614;3.10106015205;16.552314193545513;4;3;1;"dvnd"
83873134;15125436;580;3.7482111454;5.545171325970372;5;3;1;"dvnd"
28536548;3493554;737;4.9769821167;8.168343182901996;6;3;1;"dvnd"
134792339;5671367;1185;10.1077289581;23.767169185136492;7;3;1;"dvnd"
558778;142602;111;1.18203401566;3.918444341594087;0;3;1;"dvnd"
8670796;1018744;153;1.40816783905;8.51126092521772;1;3;1;"dvnd"
13437654;7193052;111;1.24863886833;1.8681435918995164;2;3;1;"dvnd"
